Facility Code,Facility Name,Province,County,District,Division,Type,Owner,Constituency,Beds,Open 24 Hours,Open Weekends,Operational Status
13954,Ober Kamoth Health Centre,Nyanza,Kisumu,Kisumu East,Winam,Health Centre,Local Authority,KISUMU TOWN EAST,7,N,N,Operational
10908,Obeys Medical Clinic,Central,Murang'a,Mathioya,Mathioya,Medical Clinic,Private Practice - Nurse / Midwife,MATHIOYA,0,N,N,Operational
13955,Oboch Dispensary,Nyanza,Kisumu,Nyakach,Upper Nyakach,Dispensary,Ministry of Health,NYAKACH,0,N,N,Operational
13956,Obumba Dispensary,Nyanza,Kisumu,Muhoroni,Miwani,Dispensary,Ministry of Health,MUHORONI,0,N,N,Operational
13957,Obunga Dispensary,Nyanza,Homa Bay,Homa Bay,Rangwe,Dispensary,Ministry of Health,RANGWE,0,N,N,Operational
19866,Obuya Dispensary,Nyanza,Homa Bay,Homa Bay,Rangwe,Dispensary,Ministry of Health,RANGWE,2,N,N,Operational
13958,Obwanda Dispensary,Nyanza,Homa Bay,Homa Bay,Rangwe,Dispensary,Ministry of Health,RANGWE,1,N,N,Operational
20085,Ocean Breeze Medical Facilty,Coast,Mombasa,Kisauni,Kisauni,Nursing Home,Private Practice - General Practitioner,KISAUNI,10,Y,Y,Operational
15382,Ochii Dispensary,Rift Valley,Baringo,Baringo Central,Tenges,Dispensary,Ministry of Health,BARINGO CENTRAL,0,N,N,Operational
16420,Ochude Dispensary,Western,Busia,Teso South,Chakol,Dispensary,Ministry of Health,AMAGORO,0,N,N,Operational
13959,Ochuna Dispensary,Nyanza,Migori,Nyatike,Nyatike,Dispensary,Non-Governmental Organizations,NYATIKE,0,N,N,Operational
11725,Oda Dispensary,Coast,Tana River,Tana Delta,Tarasaa,Dispensary,Ministry of Health,GARSEN,2,N,N,Operational
12698,Odda Dispensary (Moyale),Eastern,Marsabit,Moyale,Golbo,Dispensary,Ministry of Health,MOYALE,0,N,N,Operational
19492,Odeon Medical Centre (Nairobi),Nairobi,Nairobi,Starehe,central,Medical Clinic,Private Practice - General Practitioner,STAREHE,0,N,Y,Operational
17515,Oding Dispensary,Nyanza,Siaya,Gem,Yala,Dispensary,Ministry of Health,GEM,4,N,N,Operational
13132,ofafa I Clinic,Nairobi,Nairobi,Makadara,Makadara,Medical Clinic,Local Authority,MAKADARA,0,N,N,Operational
13960,Ogada Dispensary,Nyanza,Migori,Migori,Suba West,Dispensary,Christian Health Association of Kenya,MIGORI,6,N,N,Operational
13961,Ogam Dispensary,Nyanza,Siaya,Bondo,Usigu,Dispensary,Ministry of Health,BONDO,0,N,N,Operational
13962,Ogande Dispensary,Nyanza,Homa Bay,Homa Bay,Asego,Dispensary,Christian Health Association of Kenya,RANGWE,5,N,N,Operational
18078,Ogando Dispensary,Nyanza,Homa Bay,Mbita,Lambwe,Dispensary,Ministry of Health,MBITA,0,N/A,N/A,Not-Operational
13963,Ogango Dispensary,Nyanza,Nyamira,Manga,Manga,Dispensary,Ministry of Health,KITUTU MASABA,1,N,N,Operational
13964,Ogango Health Centre,Nyanza,Nyamira,Nyamira,Nyamaiya,Health Centre,Ministry of Health,WEST MUGIRANGO,2,N,N,Operational
16257,Ogembo Medical Clinic,Nyanza,Kisii,Gucha,Tendere,Medical Clinic,Private Practice - Clinical Officer,BOMACHOGE,0,N,N,Operational
13965,Ogen Dispensary,Nyanza,Kisumu,Muhoroni,Muhoroni,Dispensary,Ministry of Health,MUHORONI,0,N,N,Operational
13966,Ogero Dispensary,Nyanza,Siaya,Gem,Wagai,Dispensary,Ministry of Health,GEM,,N,N,Operational
15383,Ogirgir Tea Dispensary,Rift Valley,Nandi,Nandi East,Lessos,Dispensary,Company Medical Service,TINDERET,0,N,N,Operational
13967,Ogongo Sub-District Hospital,Nyanza,Homa Bay,Mbita,Lambwe,Sub-District Hospital,Ministry of Health,MBITA,7,Y,Y,Operational
13416,Ogorji Dispensary,North Eastern,Wajir,Wajir North,Bute,Dispensary,Ministry of Health,WAJIR NORTH,0,N,N,Operational
13968,Ogra Health Centre,Nyanza,Kisumu,Muhoroni,Miwani,Health Centre,Non-Governmental Organizations,MUHORONI,15,N,N,Operational
13133,Ogwedhi Dispensary (Nairobi North),Nairobi,Nairobi,Kasarani,Kasarani,Dispensary,Private Enterprise (Institution),KASARANI,0,N,N,Operational
13969,Ogwedhi Health Centre,Nyanza,Migori,Migori,Suba East,Health Centre,Ministry of Health,MIGORI,9,N,N,Operational
16276,Ogwedhi Sigawa Dispensary,Nyanza,Migori,Migori,Suba East,Dispensary,Ministry of Health,MIGORI,0,N,N,Not-Operational
13970,Ojele Memorial Hospital,Nyanza,Migori,Migori,Suba East,Other Hospital,Private Enterprise (Institution),MIGORI,88,N,N,Operational
16088,Ojm Medical Clinic,Western,Vihiga,Emuhaya,Luanda,Medical Clinic,Private Practice - Nurse / Midwife,EMUHAYA,1,N,N,Operational
13971,Ojola Dispensary,Nyanza,Kisumu,Kisumu East,Winam,Dispensary,Local Authority,KISUMU TOWN EAST,0,N,N,Operational
13972,Okiki Amayo Health Centre,Nyanza,Homa Bay,Rachuonyo North,West Karachuonyo,Health Centre,Ministry of Health,KARACHUONYO,7,Y,Y,Operational
15385,Okilgei Dispensary,Rift Valley,Nakuru,Rongai,Ngata,Dispensary,Ministry of Health,NAKURU TOWN,0,N,N,Operational
13973,Okitta Maternity Nursing Home,Nyanza,Homa Bay,Rachuonyo South,Kabondo,Nursing Home,Private Enterprise (Institution),KASIPUL/KABONDO,26,N,N,Operational
16259,Okok Dispensary,Nyanza,Homa Bay,Ndhiwa,Ndhiwa,Dispensary,Ministry of Health,NDHIWA,0,N,N,Operational
17245,Okook Dispensary,Western,Busia,Teso South,Amukura,Dispensary,Ministry of Health,AMAGORO,0,N,N,Operational
10909,Ol Jabet Medical Clinic,Central,Nyandarua,Nyandarua North,Nyahururu,Medical Clinic,Private Practice - Clinical Officer,LAIKIPIA WEST,0,N,N,Operational
10910,Ol Jororok Medical Clinic,Central,Nyandarua,Nyandarua West,Oljoro-Orok,Medical Clinic,Private Practice - Nurse / Midwife,OL KALOU,0,N,N,Operational
13974,Olando Dispensary,Nyanza,Homa Bay,Rachuonyo North,East Karachuonyo,Dispensary,Ministry of Health,KARACHUONYO,0,N,N,Operational
15386,Ol-Arabel Dispensary,Rift Valley,Baringo,Marigat,Mochongoi,Dispensary,Ministry of Health,BARINGO CENTRAL,0,N,N,Operational
13975,Olasi Dispensary,Nyanza,Migori,Nyatike,Nyatike,Dispensary,Ministry of Health,NYATIKE,0,N,N,Operational
13976,Olasi Dispensary (Nyando),Nyanza,Kisumu,Nyando,Nyando,Dispensary,Ministry of Health,NYANDO,3,N,Y,Operational
15387,Olasiti (AIC) Dispensary,Rift Valley,Narok,Narok North,Mau,Dispensary,Christian Health Association of Kenya,NAROK NORTH,0,N,N,Operational
10911,Olborosat Dispensary,Central,Nyandarua,Nyandarua West,Oljoro-Orok,Dispensary,Ministry of Health,OL KALOU,0,N,N,Operational
15388,Olbutyo Health Centre,Rift Valley,Bomet,Chepalungu,Siongiroi,Health Centre,Ministry of Health,CHEPALUNGU,9,Y,Y,Operational
17802,Olchekut Community Based Clinic,Rift Valley,Narok,Narok North,Central,Medical Clinic,Private Practice - Nurse / Midwife,NAROK NORTH,0,N,N,Operational
16328,Olchobosei Clinic,Rift Valley,Narok,Trans Mara East,Ololmasani,Medical Clinic,Private Enterprise (Institution),KILGORIS,4,Y,Y,Operational
17811,Olchorro Dispensary (Loitokitok),Rift Valley,Kajiado,Loitoktok,Entonet,Dispensary,Local Authority T Fund,KAJIADO SOUTH,4,N/A,N/A,Pending Opening
15389,Olchorro Health Centre,Rift Valley,Narok,Narok North,Mau,Health Centre,Ministry of Health,NAROK NORTH,3,N,N,Operational
10912,Old Mawingu Health Centre,Central,Nyandarua,Kipipiri,Kipipiri,Health Centre,Ministry of Health,KIPIPIRI,13,Y,Y,Operational
15390,Oldanyati Health Centre,Rift Valley,Narok,Trans Mara West - Dikirr,Keiyan,Health Centre,Ministry of Health,KILGORIS,24,N,N,Operational
17090,Oldebes Dispensary,Rift Valley,Baringo,Mogotio,Kisanana,Dispensary,Ministry of Health,MOGOTIO,0,N,N,Not-Operational
15391,Oldepesi Dispensary,Rift Valley,Bomet,Sotik,Ndanai,Dispensary,Ministry of Health,SOTIK (PART),0,N,N,Operational
15392,Olderkesi Dispensary,Rift Valley,Narok,Narok South,Mara,Dispensary,Ministry of Health,NAROK SOUTH,0,N,N,Operational
17671,Oldoinyo Oibor Dispensary,Rift Valley,Kajiado,Loitoktok,Kimana,Dispensary,Ministry of Health,KAJIADO SOUTH,4,Y,Y,Operational
12697,Oldonyiro Dispensary (Isiolo),Eastern,Isiolo,Isiolo,Oldonyiro,Dispensary,Ministry of Health,ISIOLO NORTH,2,N,N,Operational
15393,Oldonyo Nyokie Dispensary,Rift Valley,Kajiado,Kajiado North,Magadi,Dispensary,Ministry of Health,KAJIADO NORTH,0,N,N,Operational
15394,Oldonyorok (Cog) Dispensary,Rift Valley,Narok,Trans Mara West - Dikirr,Angata,Dispensary,Other Faith Based,KILGORIS,7,Y,Y,Operational
15395,Oldorko Dispensary,Rift Valley,Kajiado,Kajiado North,Magadi,Dispensary,Ministry of Health,KAJIADO NORTH,0,N,N,Operational
16383,Olemila Stand Alone VCT,Rift Valley,Nandi,Nandi East,Nandi Hills,VCT Centre (Stand-Alone),Private Enterprise (Institution),TINDERET,0,N,N,Not-Operational
15396,Olemila VCT Centre,Rift Valley,Nandi,Nandi Central,Kapsabet,VCT Centre (Stand-Alone),Non-Governmental Organizations,MOSOP,0,N,N,Operational
15397,Olendeem Dispensary,Rift Valley,Narok,Narok North,Mau,Dispensary,Other Faith Based,NAROK NORTH,0,N,N,Operational
15398,Olenguruone Sub-District Hospital,Rift Valley,Nakuru,Kuresoi,Olenguruone,Sub-District Hospital,Ministry of Health,KURESOI,24,Y,Y,Operational
16330,Olenkasurai Dispensary,Rift Valley,Narok,Narok North,Mau,Dispensary,Other Faith Based,NAROK NORTH,0,N,N,Operational
15399,Olepolos Dispensary,Rift Valley,Narok,Narok South,Ololulunga,Dispensary,Ministry of Health,NAROK SOUTH,0,N,N,Operational
19268,Olepolos Medical Clinic,Rift Valley,Kajiado,Kajiado Central,Ilbissil,Medical Clinic,Private Practice - General Practitioner,KAJIADO CENTRAL,0,N,Y,Operational
15400,Olereko Dispensary,Rift Valley,Narok,Trans Mara West - Dikirr,Kilgoris,Dispensary,Ministry of Health,KILGORIS,0,N,N,Operational
19738,Olesere Dispensary,Rift Valley,Narok,Narok South,Mara,Dispensary,Ministry of Health,NAROK SOUTH,0,N,N,Operational
15401,Oletukat Dispensary,Rift Valley,Narok,Narok North,Mau,Dispensary,Ministry of Health,NAROK NORTH,0,N,N,Operational
15402,Olgulului Health Centre,Rift Valley,Kajiado,Loitoktok,Lenkism,Health Centre,Ministry of Health,KAJIADO SOUTH,20,Y,Y,Operational
15403,Olgumi Dispensary,Rift Valley,Kajiado,Kajiado North,Ngong,Dispensary,Ministry of Health,KAJIADO CENTRAL,0,N,N,Operational
19811,Olifras Medical Clinic,Central,Kirinyaga,Kirinyaga Central,,Medical Clinic,Private Practice - Nurse / Midwife,KERUGOYA/KUTUS,0,N,N,Operational
17675,Olive Health Care International,Central,Kiambu,Kikuyu,Kinoo,Medical Clinic,Private Practice - Nurse / Midwife,KABETE,0,N,N,Operational
16509,Olive Health Care/Laboratory,Central,Kirinyaga,Kirinyaga West,Ndia West,Medical Clinic,Private Practice - Nurse / Midwife,NDIA,0,N,N,Operational
18196,Olive Medical Clinic Kitengela,Rift Valley,Kajiado,Kajiado North,Kitengela,Medical Clinic,Private Practice - Nurse / Midwife,KAJIADO NORTH,0,N,N,Operational
15404,Oljabet Health Centre,Rift Valley,Laikipia,Nyahururu,Rumuruti,Health Centre,Ministry of Health,LAIKIPIA WEST,10,N,N,Operational
17428,Oljabet Medical Clinic,Rift Valley,Laikipia,Nyahururu,Rumuruti,Nursing Home,Private Practice - Clinical Officer,LAIKIPIA WEST,25,Y,Y,Operational
15405,Oljogi Dispensary,Rift Valley,Laikipia,Laikipia North,Mukogodo,Dispensary,Private Enterprise (Institution),LAIKIPIA EAST,4,Y,Y,Operational
15406,Ol-Jorai Dispensary,Rift Valley,Nakuru,Gilgil,Elementaita,Health Centre,Ministry of Health,NAIVASHA,5,N,N,Operational
10914,Oljororok Catholic Dispensary,Central,Nyandarua,Nyandarua West,Oljoro-Orok,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,OL KALOU,0,N,N,Operational
17786,Oljorre Dispensary,Rift Valley,Narok,Narok South,Mulot,Dispensary,Ministry of Health,NAROK SOUTH,0,N,N,Pending Opening
10915,Olkalou (ACK) Dispensary,Central,Nyandarua,Nyandarua Central,Olkalau,Dispensary,Christian Health Association of Kenya,OL KALOU,0,N,N,Operational
10916,Olkalou Sub-District Hospital,Central,Nyandarua,Nyandarua Central,Olkalau,Sub-District Hospital,Ministry of Health,OL KALOU,142,N,N,Operational
15408,Olkinyei Dispensary,Rift Valley,Narok,Narok South,Mara,Dispensary,Ministry of Health,NAROK SOUTH,0,N,N,Operational
15409,Olkiramatian Dispensary,Rift Valley,Kajiado,Kajiado North,Magadi,Dispensary,Ministry of Health,KAJIADO NORTH,0,N,N,Operational
15410,Olkokwe Health Centre,Rift Valley,Baringo,Mogotio,Kisanana,Health Centre,Ministry of Health,MOGOTIO,0,N,N,Operational
15411,Olkoroi Dispensary,Rift Valley,Narok,Narok South,Loita,Dispensary,Ministry of Health,NAROK SOUTH,0,N,N,Operational
12696,Oll Mwea Hospital Clinic Embu (Satelite),Eastern,Embu,Embu West,Central,Other Hospital,Kenya Episcopal Conference-Catholic Secretariat,MANYATTA,0,N,Y,Operational
15412,Ollessos Holy Family Dispensary,Rift Valley,Nandi,Nandi East,Lessos,Dispensary,Ministry of Health,TINDERET,0,N,N,Operational
13414,Ollo Health Centre,North Eastern,Mandera,Mandera North,Ollo,Health Centre,Ministry of Health,MANDERA CENTRAL,0,Y,Y,Not-Operational
15413,Ol-Malaika Health Centre,Rift Valley,Kajiado,Kajiado North,Isinya,Health Centre,Kenya Episcopal Conference-Catholic Secretariat,KAJIADO NORTH,0,N,N,Operational
15414,Olmekenyu Dispensary,Rift Valley,Narok,Narok South,Sogoo,Dispensary,Ministry of Health,NAROK SOUTH,0,N,N,Operational
15415,Olmesutie Dispensary,Rift Valley,Narok,Narok South,Loita,Dispensary,Ministry of Health,NAROK SOUTH,0,N,N,Operational
15416,Olmoran Catholic Dispensary,Rift Valley,Laikipia,Laikipia West,Olmoran,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,LAIKIPIA WEST,0,N,N,Operational
15417,Olmoran Health Centre,Rift Valley,Laikipia,Laikipia West,Olmoran,Health Centre,Ministry of Health,LAIKIPIA WEST,2,N,N,Operational
16429,Olnarau Dispensary (CDF),Rift Valley,Kajiado,Mashuru,Central,Dispensary,Community Development Fund,KAJIADO CENTRAL,0,N,N,Not-Operational
15407,Ol-Njorowa Flower Farm Medical Clinic,Rift Valley,Nakuru,Naivasha,Naivasha,Medical Clinic,Company Medical Service,NAIVASHA,0,N,Y,Operational
18257,Oloibon Medical Centre,Eastern,Machakos,Athi River,Athi River,Medical Clinic,Private Practice - Clinical Officer,KATHIANI,0,N,Y,Operational
15418,Oloika Dispensary,Rift Valley,Kajiado,Kajiado North,Magadi,Dispensary,Ministry of Health,KAJIADO NORTH,0,N,N,Operational
19267,Oloimirmir Dispensary,Rift Valley,Kajiado,Kajiado Central,Namanga,Dispensary,Ministry of Health,KAJIADO CENTRAL,0,N,Y,Operational
15419,Oloiyangalani Dispensary,Rift Valley,Kajiado,Kajiado Central,Central,Dispensary,Ministry of Health,KAJIADO CENTRAL,0,N,N,Operational
15420,Olokurto Health Centre,Rift Valley,Narok,Narok North,Olokurto,Health Centre,Ministry of Health,NAROK NORTH,9,Y,Y,Operational
15421,Olokyin Health Centre,Rift Valley,Bomet,Bomet,Longisa,Health Centre,Ministry of Health,BOMET,9,Y,Y,Operational
16690,Ololchani Dispensary,Rift Valley,Narok,Trans Mara West - Dikirr,Kilgoris,Dispensary,Ministry of Health,KILGORIS,0,N,N,Pending Opening
15422,Ololpironito Health Centre,Rift Valley,Narok,Narok North,Mau,Health Centre,Ministry of Health,NAROK NORTH,3,N,N,Operational
15423,Ololulunga District Hospital,Rift Valley,Narok,Narok South,Ololulunga,District Hospital,Ministry of Health,NAROK SOUTH,14,Y,Y,Operational
19910,Ololulunga VCT,Rift Valley,Narok,Narok South,Ololulunga,VCT Centre (Stand-Alone),Other Faith Based,NAROK SOUTH,0,N,N,Operational
15424,Olooltepes Dispensary,Rift Valley,Kajiado,Kajiado North,Ngong,Dispensary,Ministry of Health,KAJIADO NORTH,0,N,N,Operational
17805,Olooltoto Dispensary,Rift Valley,Narok,Narok North,Central,Dispensary,Christian Health Association of Kenya,NAROK NORTH,0,N,N,Not-Operational
18087,Oloolua Dispensary,Rift Valley,Kajiado,Kajiado North,Ngong,Dispensary,Ministry of Health,KAJIADO NORTH,0,N,N,Operational
15425,Olooseos Dispensary,Rift Valley,Kajiado,Kajiado North,Ngong,Dispensary,Ministry of Health,KAJIADO CENTRAL,0,N,N,Operational
17867,Oloosirkon Disp,Rift Valley,Kajiado,Isinya,Isinya,Dispensary,Ministry of Health,KAJIADO NORTH,0,N,N,Operational
18088,Oloosirkon Dispensary,Rift Valley,Kajiado,Kajiado North,Kitengela,Dispensary,Ministry of Health,KAJIADO NORTH,0,N,N,Operational
15426,Olorika Dispensary,Rift Valley,Kajiado,Loitoktok,Central,Dispensary,Ministry of Health,KAJIADO SOUTH,4,Y,Y,Operational
17552,Oloropil Dispensary,Rift Valley,Narok,Narok North,olokurto,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,NAROK NORTH,0,N,N,Operational
15428,Olorte Dispensary,Rift Valley,Narok,Narok South,Loita,Dispensary,Ministry of Health,NAROK SOUTH,0,N,N,Operational
17798,Oloshoibor Dispensary,Rift Valley,Kajiado,Kajiado North,Ewuaso Kedong,Dispensary,Ministry of Health,KAJIADO NORTH,0,N,N,Operational
15429,Olosho-Oibor Dispensary,Rift Valley,Kajiado,Kajiado North,Ngong,Dispensary,Ministry of Health,KAJIADO NORTH,0,N,N,Operational
15430,Olpajeta Dispensary,Rift Valley,Laikipia,Laikipia Central,Lamuria,Dispensary,Ministry of Health,LAIKIPIA EAST,0,N,N,Operational
15431,Olposimoru Dispensary,Rift Valley,Narok,Narok North,Olokurto,Dispensary,Ministry of Health,NAROK NORTH,0,N,N,Operational
13977,Olps Clinic,Nyanza,Kisumu,Kisumu East,Winam,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,KISUMU TOWN EAST,0,N,N,Operational
15432,Ol-Rongai Dispensary (Rongai),Rift Valley,Nakuru,Rongai,Kampi Ya Moto,Dispensary,Ministry of Health,RONGAI,0,N,N,Operational
15434,Oltepesi Dispensary,Rift Valley,Kajiado,Kajiado North,Ngong,Dispensary,Ministry of Health,KAJIADO NORTH,0,N,N,Operational
15433,Oltepesi Health Clinic,Rift Valley,Kajiado,Kajiado North,Ngong,Medical Clinic,Private Enterprise (Institution),KAJIADO NORTH,0,N,N,Operational
15435,Oltiasika Dispensary,Rift Valley,Kajiado,Loitoktok,Imbirikani,Dispensary,Ministry of Health,KAJIADO SOUTH,4,Y,Y,Operational
12699,Ol-Torot Dispensary,Eastern,Marsabit,Loyangalani,Loiyangalani,Dispensary,Ministry of Health,LAISAMIS,0,N,N,Operational
15436,Oltukai Lodge Clinic,Rift Valley,Kajiado,Loitoktok,Entonet,Medical Clinic,Company Medical Service,KAJIADO SOUTH,4,Y,Y,Operational
19080,Oltukai Medical Clinic,Rift Valley,Kajiado,Kajiado North,Ngong,Medical Clinic,Private Practice - Nurse / Midwife,KAJIADO NORTH,0,N,Y,Operational
18511,Olturoto Dispensary,Rift Valley,Kajiado,Isinya,Olturoto,Dispensary,Ministry of Health,KAJIADO NORTH,0,N,N,Operational
11727,Om Dental Centre,Coast,Mombasa,Mvita,Island,Medical Clinic,Private Enterprise (Institution),MVITA,0,N,N,Operational
13978,Ombek Dispensary,Nyanza,Homa Bay,Rachuonyo South,Kasipul,Dispensary,Ministry of Health,KASIPUL/KABONDO,0,N,N,Operational
17607,Ombo Bita Dispensary,Nyanza,Migori,Awendo,Awendo,Dispensary,Community Development Fund,RONGO,0,N,N,Operational
13979,Ombo Kachieng' Dispensary,Nyanza,Homa Bay,Ndhiwa,Riana,Dispensary,Ministry of Health,NDHIWA,0,N,N,Operational
17039,Ombo Kowiti Dispensary,Nyanza,Migori,Uriri,Uriri,Dispensary,Community Development Fund,URIRI,0,N,N,Operational
13980,Omboga Dispensary,Nyanza,Homa Bay,Rachuonyo North,East Karachuonyo,Dispensary,Ministry of Health,KARACHUONYO,0,N,N,Operational
13981,Omiro Dispensary,Nyanza,Homa Bay,Rachuonyo South,Kasipul,Dispensary,Ministry of Health,KASIPUL/KABONDO,0,N,N,Operational
13982,Omobera Dispensary,Nyanza,Kisii,Kenyenya,Kenyenya,Dispensary,Ministry of Health,BOMACHOGE,0,N,N,Operational
13984,Omogwa Dispensary,Nyanza,Kisii,South Gucha,Nyamarambe,Dispensary,Ministry of Health,SOUTH MUGIRANGO,0,N,N,Operational
13985,Omorembe Health Centre (Gucha),Nyanza,Kisii,Gucha,Ogembo,Health Centre,Christian Health Association of Kenya,BOMACHOGE,0,N,N,Operational
13986,Omosaria Dispensary,Nyanza,Kisii,Nyamache,Nyamache,Dispensary,Ministry of Health,BOBASI,8,N,N,Operational
18772,Omosocho Medical Clinic (Manga),Nyanza,Nyamira,Manga,Kemera,Medical Clinic,Private Enterprise (Institution),KITUTU MASABA,4,N,Y,Operational
16264,Omwabo Medical Clinic,Nyanza,Nyamira,North Masaba,Rigoma,Medical Clinic,Private Enterprise (Institution),KITUTU MASABA,2,N,N,Operational
17735,Ondong Dispensary,Nyanza,Migori,Migori,Suba East,Dispensary,Ministry of Health,MIGORI,2,Y,Y,Operational
16277,Ondong Dispensary,Nyanza,Migori,Migori,Suba East,Dispensary,Ministry of Health,MIGORI,0,N,N,Operational
16985,Oneno Dispensary,Nyanza,Homa Bay,Homa Bay,Rangwe,Dispensary,Ministry of Health,RANGWE,0,N,N,Operational
18892,Ong'amo Dispensary,Nyanza,Homa Bay,Rachuonyo South,Kasipul,Dispensary,Ministry of Health,KASIPUL/KABONDO,0,N,N,Operational
19094,Ongata Comprehensive Medical Centre,Rift Valley,Kajiado,Kajiado North,Ongata Rongai,Medical Clinic,Private Practice - Nurse / Midwife,KAJIADO NORTH,0,N,Y,Operational
15437,Ongata Dispensary,Rift Valley,Uasin Gishu,Wareng,Kesses,Dispensary,Ministry of Health,ELDORET SOUTH,0,N,N,Operational
15438,Ongata Medical Clinic,Rift Valley,Kajiado,Kajiado North,Ngong,Medical Clinic,Private Enterprise (Institution),KAJIADO NORTH,0,N,Y,Operational
15439,Ongata Naado Dispensary,Rift Valley,Narok,Narok North,Mau,Dispensary,Ministry of Health,NAROK NORTH,10,N,N,Operational
15440,Ongata Rongai Health Centre,Rift Valley,Kajiado,Kajiado North,Ngong,Health Centre,Ministry of Health,KAJIADO CENTRAL,16,Y,Y,Operational
19091,Ongata Rongai X-Ray Services,Rift Valley,Kajiado,Kajiado North,Ongata Rongai,Radiology Unit,Private Practice - Unspecified,KAJIADO NORTH,0,N,Y,Operational
15441,Ongatta Cottage Medical Clinic,Rift Valley,Kajiado,Kajiado North,Ngong,Medical Clinic,Private Practice - General Practitioner,KAJIADO NORTH,8,N,Y,Not-Operational
13987,Ong'ielo Health Centre,Nyanza,Siaya,Rarieda,Rarieda,Health Centre,Ministry of Health,RARIEDA,0,N,N,Operational
13988,Ongito Dispensary,Nyanza,Migori,Uriri,Uriri,Dispensary,Ministry of Health,URIRI,0,N,N,Operational
13989,Ongo Health Centre,Nyanza,Migori,Rongo,Rongo,Health Centre,Ministry of Health,RONGO,4,N,N,Operational
